timestamp,source,summary
2026-08-12 00:31:55,firewall,10.14.7.23:52345 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-12 01:00:25,firewall,10.14.7.23:49469 -> 10.20.8.20:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 01:08:12,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=38.36s
2026-08-12 01:18:29,dns,query cloudflare.com -> NOERROR
2026-08-12 01:30:39,dns,query microsoft.com -> NOERROR
2026-08-12 02:04:57,firewall,10.14.7.23:51834 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-12 02:31:29,dns,query google.com -> NOERROR
2026-08-12 02:32:41,firewall,10.14.7.23:52257 -> 10.20.5.12:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 02:33:00,flow_train,10.14.7.23 -> 13.107.6.156:1433 TCP dur=5.235s
2026-08-12 02:33:08,dns,query office.com -> NOERROR
2026-08-12 02:34:44,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=2.973s
2026-08-12 02:41:54,firewall,10.14.7.23:63081 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-12 02:53:51,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=4.964s
2026-08-12 03:15:13,flow_train,10.14.7.23 -> 20.112.52.29:3389 TCP dur=155.098s
2026-08-12 03:18:34,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=157.452s
2026-08-12 03:30:46,firewall,10.14.7.23:63682 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-12 03:34:02,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=4.846s
2026-08-12 03:34:10,firewall,10.14.7.23:50642 -> 185.125.190.29:123 UDP ALLOW (NTP-OUT)
2026-08-12 03:59:21,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=1.054s
2026-08-12 04:01:43,flow_train,10.14.7.23 -> 142.250.74.14:445 TCP dur=39.857s
2026-08-12 04:10:25,dns,query mozilla.org -> NOERROR
2026-08-12 04:10:31,dns,query ietf.org -> NOERROR
2026-08-12 04:17:21,flow_train,10.14.7.23 -> 142.250.74.14:445 TCP dur=5.961s
2026-08-12 04:25:28,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=22.684s
2026-08-12 04:42:06,flow_train,10.14.7.23 -> 44.236.72.93:445 TCP dur=41.607s
2026-08-12 04:51:03,flow_train,10.14.7.23 -> 185.125.190.29:53 UDP dur=13.479s
2026-08-12 05:16:19,flow_train,10.14.7.23 -> 44.236.72.93:1433 TCP dur=1.202s
2026-08-12 05:39:58,firewall,10.14.7.23:55571 -> 104.16.132.229:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 05:42:21,flow_investigation,10.14.7.23 -> 185.125.190.29:53 UDP dur=14.223s
2026-08-12 05:42:28,flow_train,10.14.7.23 -> 13.107.6.156:53 UDP dur=79.767s
2026-08-12 05:43:31,firewall,10.14.7.23:62309 -> 10.20.5.12:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 05:59:51,firewall,10.14.7.23:56844 -> 10.20.5.12:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 06:09:40,flow_investigation,10.14.7.23 -> 44.236.72.93:25 TCP dur=1.959s
2026-08-12 06:31:39,firewall,10.14.7.23:56240 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 06:39:49,flow_train,10.14.7.23 -> 44.236.72.93:25 TCP dur=8.902s
2026-08-12 06:41:15,flow_investigation,10.14.7.23 -> 13.107.6.156:80 TCP dur=2.621s
2026-08-12 06:53:46,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=15.115s
2026-08-12 07:04:18,flow_investigation,10.14.7.23 -> 142.250.74.14:80 TCP dur=10.021s
2026-08-12 07:04:43,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=10.894s
2026-08-12 07:06:39,dns,query namibian.com.na -> NOERROR
2026-08-12 07:07:22,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-12 07:17:40,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-12 07:22:43,flow_train,10.14.7.23 -> 13.107.6.156:25 TCP dur=105.934s
2026-08-12 07:23:25,dns,query nust.na -> NOERROR
2026-08-12 07:41:30,firewall,10.14.7.23:62904 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 07:44:24,flow_train,10.14.7.23 -> 185.125.190.29:3389 TCP dur=27.584s
2026-08-12 08:05:35,flow_train,10.14.7.23 -> 140.82.121.4:445 TCP dur=9.409s
2026-08-12 08:46:01,firewall,10.14.7.23:60334 -> 10.20.1.10:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 08:51:36,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=6.775s
2026-08-12 09:15:43,flow_train,10.14.7.23 -> 13.107.6.156:53 UDP dur=5.23s
2026-08-12 09:31:16,dns,query windowsupdate.com -> NOERROR
2026-08-12 09:37:13,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-12 09:39:33,flow_train,10.14.7.23 -> 185.125.190.29:445 TCP dur=41.872s
2026-08-12 09:41:10,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=26.954s
2026-08-12 09:45:23,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-12 09:52:37,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-12 10:07:22,flow_train,10.14.7.23 -> 140.82.121.4:445 TCP dur=21.106s
2026-08-12 10:13:26,flow_train,10.14.7.23 -> 140.82.121.4:53 UDP dur=59.231s
2026-08-12 10:15:56,dns,query windowsupdate.com -> NOERROR
2026-08-12 10:16:40,firewall,10.14.7.23:54008 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-12 10:17:26,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-12 10:20:54,firewall,10.14.7.23:56544 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-12 10:27:15,flow_train,10.14.7.23 -> 20.112.52.29:53 UDP dur=14.787s
2026-08-12 10:45:12,flow_investigation,10.14.7.23 -> 140.82.121.4:80 TCP dur=23.899s
2026-08-12 11:12:50,flow_investigation,10.14.7.23 -> 104.16.132.229:443 TCP dur=8.009s
2026-08-12 11:49:04,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=51.826s
2026-08-12 11:49:51,flow_train,10.14.7.23 -> 185.125.190.29:445 TCP dur=35.919s
2026-08-12 12:16:53,flow_train,10.14.7.23 -> 20.112.52.29:80 TCP dur=7.601s
2026-08-12 12:17:46,flow_train,10.14.7.23 -> 44.236.72.93:53 UDP dur=15.965s
2026-08-12 12:26:37,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=3.39s
2026-08-12 12:31:16,firewall,10.14.7.23:51886 -> 10.20.1.10:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 12:36:32,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=11.049s
2026-08-12 12:53:57,firewall,10.14.7.23:58008 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 13:10:22,firewall,10.14.7.23:55711 -> 44.236.72.93:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 13:11:34,flow_train,10.14.7.23 -> 13.107.6.156:445 TCP dur=34.25s
2026-08-12 13:14:53,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=19.163s
2026-08-12 13:26:46,flow_investigation,10.14.7.23 -> 140.82.121.4:443 TCP dur=3.558s
2026-08-12 13:42:21,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=50.72s
2026-08-12 13:46:43,firewall,10.14.7.23:60347 -> 185.125.190.29:80 TCP DENY (OUTBOUND-WEB)
2026-08-12 13:56:28,firewall,10.14.7.23:54102 -> 10.20.1.10:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 14:14:00,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-12 14:18:54,flow_train,10.14.7.23 -> 104.16.132.229:53 UDP dur=7.69s
2026-08-12 14:23:47,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-12 14:54:53,firewall,10.14.7.23:60677 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-12 15:15:17,flow_investigation,10.14.7.23 -> 142.250.74.14:53 UDP dur=121.84s
2026-08-12 15:31:52,flow_train,10.14.7.23 -> 20.112.52.29:1433 TCP dur=20.861s
2026-08-12 15:55:33,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-12 16:37:42,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=9.317s
2026-08-12 16:53:26,firewall,10.14.7.23:63719 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-12 16:57:33,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=12.835s
2026-08-12 17:06:30,firewall,10.14.7.23:64625 -> 20.112.52.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 17:06:41,firewall,10.14.7.23:51347 -> 104.16.132.229:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 17:13:25,flow_train,10.14.7.23 -> 140.82.121.4:3389 TCP dur=31.194s
2026-08-12 17:14:12,dns,query office.com -> NOERROR
2026-08-12 17:19:54,flow_train,10.14.7.23 -> 104.16.132.229:53 UDP dur=19.688s
2026-08-12 17:54:57,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=4.431s
2026-08-12 18:08:08,firewall,10.14.7.23:60813 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-12 18:11:42,flow_train,10.14.7.23 -> 20.112.52.29:53 UDP dur=80.817s
2026-08-12 18:20:11,flow_train,10.14.7.23 -> 140.82.121.4:53 UDP dur=48.392s
2026-08-12 18:22:24,firewall,10.14.7.23:54237 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-12 18:43:29,firewall,10.14.7.23:55079 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-12 18:55:00,firewall,10.14.7.23:57195 -> 20.112.52.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 18:58:30,flow_train,10.14.7.23 -> 140.82.121.4:1433 TCP dur=11.699s
2026-08-12 19:11:20,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=18.631s
2026-08-12 19:13:55,firewall,10.14.7.23:61683 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 19:29:28,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=34.229s
2026-08-12 19:33:52,flow_investigation,10.14.7.23 -> 44.236.72.93:445 TCP dur=27.414s
2026-08-12 19:42:03,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=29.548s
2026-08-12 19:44:04,firewall,10.14.7.23:54280 -> 10.20.8.20:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-12 20:12:28,dns,query microsoft.com -> NOERROR
2026-08-12 20:17:49,flow_investigation,10.14.7.23 -> 13.107.6.156:80 TCP dur=7.96s
2026-08-12 20:41:39,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=30.164s
2026-08-12 21:03:51,firewall,10.14.7.23:65201 -> 142.250.74.14:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-12 21:42:01,flow_train,10.14.7.23 -> 44.236.72.93:1433 TCP dur=27.86s
2026-08-12 21:57:17,flow_train,10.14.7.23 -> 142.250.74.14:80 TCP dur=31.454s
2026-08-12 22:21:16,firewall,10.14.7.23:64021 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-12 22:27:04,flow_investigation,10.14.7.23 -> 185.125.190.29:3389 TCP dur=64.022s
2026-08-12 22:28:48,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=118.034s
2026-08-12 23:01:40,dns,query akamaiedge.net -> NOERROR
2026-08-12 23:12:32,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=14.359s
2026-08-12 23:38:38,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=53.539s
2026-08-12 23:47:19,firewall,10.14.7.23:50574 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-13 00:05:39,dns,query github.com -> NOERROR
2026-08-13 00:16:41,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=134.939s
2026-08-13 00:18:21,flow_train,10.14.7.23 -> 20.112.52.29:22 TCP dur=45.869s
2026-08-13 00:23:13,firewall,10.14.7.23:49813 -> 10.20.5.12:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 00:23:47,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=62.264s
2026-08-13 00:32:45,flow_train,10.14.7.23 -> 185.125.190.29:80 TCP dur=5.863s
2026-08-13 00:33:37,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=33.99s
2026-08-13 00:35:20,flow_train,10.14.7.23 -> 185.125.190.29:3389 TCP dur=4.724s
2026-08-13 01:06:27,firewall,10.14.7.23:52049 -> 10.20.1.10:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 01:22:02,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=18.666s
2026-08-13 01:44:53,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=52.151s
2026-08-13 01:50:44,flow_train,10.14.7.23 -> 185.125.190.29:3389 TCP dur=28.211s
2026-08-13 02:15:27,flow_train,10.14.7.23 -> 44.236.72.93:53 UDP dur=55.566s
2026-08-13 02:23:14,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=194.278s
2026-08-13 02:37:53,flow_train,10.14.7.23 -> 44.236.72.93:80 TCP dur=79.549s
2026-08-13 02:48:53,dns,query namibian.com.na -> NOERROR
2026-08-13 03:02:59,flow_train,10.14.7.23 -> 44.236.72.93:25 TCP dur=7.654s
2026-08-13 04:01:35,flow_investigation,10.14.7.23 -> 185.125.190.29:80 TCP dur=279.45s
2026-08-13 04:08:31,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=6.743s
2026-08-13 04:09:02,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=4.65s
2026-08-13 04:27:54,flow_train,10.14.7.23 -> 142.250.74.14:25 TCP dur=0.591s
2026-08-13 04:28:31,dns,query cloudflare.com -> NOERROR
2026-08-13 04:31:19,flow_investigation,10.14.7.23 -> 13.107.6.156:443 TCP dur=0.883s
2026-08-13 04:31:35,flow_train,10.14.7.23 -> 185.125.190.29:53 UDP dur=16.861s
2026-08-13 04:31:39,firewall,10.14.7.23:60637 -> 10.20.1.10:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 04:37:15,firewall,10.14.7.23:55935 -> 10.20.9.10:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 04:54:00,dns,query ietf.org -> NOERROR
2026-08-13 05:49:58,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=19.953s
2026-08-13 05:58:42,flow_train,10.14.7.23 -> 104.16.132.229:445 TCP dur=8.854s
2026-08-13 06:02:17,firewall,10.14.7.23:52756 -> 104.16.132.229:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 06:16:31,flow_train,10.14.7.23 -> 20.112.52.29:445 TCP dur=10.839s
2026-08-13 06:20:36,dns,query windowsupdate.com -> NOERROR
2026-08-13 06:22:10,firewall,10.14.7.23:62535 -> 44.236.72.93:123 UDP ALLOW (NTP-OUT)
2026-08-13 06:55:57,flow_investigation,10.14.7.23 -> 185.125.190.29:80 TCP dur=25.585s
2026-08-13 07:26:21,firewall,10.14.7.23:53998 -> 142.250.74.14:123 UDP ALLOW (NTP-OUT)
2026-08-13 07:48:54,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-13 08:06:58,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-13 08:26:15,flow_train,10.14.7.23 -> 104.16.132.229:445 TCP dur=7.425s
2026-08-13 08:59:43,dns,query ietf.org -> NOERROR
2026-08-13 09:13:28,firewall,10.14.7.23:61870 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-13 09:21:45,flow_train,10.14.7.23 -> 140.82.121.4:445 TCP dur=20.454s
2026-08-13 09:34:39,firewall,10.14.7.23:61733 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-13 09:40:41,dns,query ubuntu.com -> NOERROR
2026-08-13 09:47:55,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=2.077s
2026-08-13 09:53:23,firewall,10.14.7.23:58542 -> 10.20.8.20:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 09:57:59,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=1.773s
2026-08-13 10:05:30,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=10.087s
2026-08-13 10:14:49,firewall,10.14.7.23:51453 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-13 10:19:35,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-13 10:29:36,firewall,10.14.7.23:63366 -> 185.125.190.29:123 UDP ALLOW (NTP-OUT)
2026-08-13 10:31:10,flow_train,10.14.7.23 -> 44.236.72.93:80 TCP dur=5.471s
2026-08-13 10:45:20,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=26.121s
2026-08-13 10:52:24,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-13 11:05:07,firewall,10.14.7.23:62645 -> 10.20.1.10:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 11:33:26,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-13 11:39:52,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=26.302s
2026-08-13 11:48:43,firewall,10.14.7.23:60812 -> 10.20.9.10:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 11:53:49,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=7.825s
2026-08-13 11:57:12,firewall,10.14.7.23:64666 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 11:59:36,flow_investigation,10.14.7.23 -> 20.112.52.29:80 TCP dur=27.898s
2026-08-13 11:59:56,firewall,10.14.7.23:58689 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 12:07:28,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-13 12:25:01,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=6.165s
2026-08-13 12:26:10,flow_train,10.14.7.23 -> 140.82.121.4:445 TCP dur=13.227s
2026-08-13 12:37:24,flow_train,10.14.7.23 -> 142.250.74.14:1433 TCP dur=1.432s
2026-08-13 12:38:08,flow_investigation,10.14.7.23 -> 44.236.72.93:1433 TCP dur=19.347s
2026-08-13 12:57:59,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=13.515s
2026-08-13 13:02:28,flow_investigation,10.14.7.23 -> 104.16.132.229:443 TCP dur=4.099s
2026-08-13 13:03:55,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-13 13:33:11,firewall,10.14.7.23:59612 -> 10.20.1.10:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 13:48:28,flow_investigation,10.14.7.23 -> 44.236.72.93:80 TCP dur=10.459s
2026-08-13 13:57:03,firewall,10.14.7.23:56723 -> 44.236.72.93:53 UDP ALLOW (DNS-OUT)
2026-08-13 14:00:55,flow_train,10.14.7.23 -> 185.125.190.29:1433 TCP dur=13.836s
2026-08-13 14:02:22,firewall,10.14.7.23:55940 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-13 14:05:47,flow_investigation,10.14.7.23 -> 104.16.132.229:80 TCP dur=11.016s
2026-08-13 14:16:40,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=2.974s
2026-08-13 14:25:20,flow_train,10.14.7.23 -> 13.107.6.156:53 UDP dur=6.257s
2026-08-13 14:34:40,flow_investigation,10.14.7.23 -> 13.107.6.156:443 TCP dur=22.139s
2026-08-13 14:38:06,firewall,10.14.7.23:60248 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-13 14:45:53,flow_train,10.14.7.23 -> 20.112.52.29:53 UDP dur=8.513s
2026-08-13 14:51:34,flow_investigation,10.14.7.23 -> 104.16.132.229:25 TCP dur=3.798s
2026-08-13 15:01:21,firewall,10.14.7.23:61241 -> 10.20.8.20:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-13 15:15:45,flow_train,10.14.7.23 -> 185.125.190.29:80 TCP dur=14.329s
2026-08-13 15:19:51,firewall,10.14.7.23:57321 -> 140.82.121.4:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 16:12:54,firewall,10.14.7.23:50531 -> 20.112.52.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 16:13:27,flow_investigation,10.14.7.23 -> 44.236.72.93:3389 TCP dur=36.635s
2026-08-13 16:54:56,flow_train,10.14.7.23 -> 140.82.121.4:80 TCP dur=23.86s
2026-08-13 16:56:30,firewall,10.14.7.23:62644 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 16:59:42,flow_train,10.14.7.23 -> 185.125.190.29:445 TCP dur=0.708s
2026-08-13 17:06:36,auth,nshikongo -> AD-CORE-01 (Interactive/FAILURE)
2026-08-13 17:07:38,flow_investigation,10.14.7.23 -> 185.125.190.29:53 UDP dur=93.799s
2026-08-13 17:12:59,flow_investigation,10.14.7.23 -> 140.82.121.4:443 TCP dur=105.44s
2026-08-13 17:31:21,flow_train,10.14.7.23 -> 185.125.190.29:3389 TCP dur=63.263s
2026-08-13 17:43:38,firewall,10.14.7.23:57297 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-13 17:47:46,flow_train,10.14.7.23 -> 13.107.6.156:80 TCP dur=77.545s
2026-08-13 17:52:10,dns,query windowsupdate.com -> NOERROR
2026-08-13 18:02:56,flow_train,10.14.7.23 -> 44.236.72.93:3389 TCP dur=14.33s
2026-08-13 18:13:40,flow_train,10.14.7.23 -> 44.236.72.93:22 TCP dur=18.582s
2026-08-13 18:26:14,dns,query ietf.org -> NOERROR
2026-08-13 18:32:51,flow_train,10.14.7.23 -> 13.107.6.156:3389 TCP dur=14.541s
2026-08-13 18:32:58,flow_investigation,10.14.7.23 -> 104.16.132.229:443 TCP dur=1.177s
2026-08-13 18:43:07,flow_train,10.14.7.23 -> 13.107.6.156:53 UDP dur=43.813s
2026-08-13 19:01:44,flow_train,10.14.7.23 -> 104.16.132.229:3389 TCP dur=7.505s
2026-08-13 19:24:30,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=36.01s
2026-08-13 19:33:15,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=7.369s
2026-08-13 19:53:53,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=8.711s
2026-08-13 19:56:18,firewall,10.14.7.23:49312 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-13 20:19:38,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=58.851s
2026-08-13 20:39:50,dns,query ubuntu.com -> NOERROR
2026-08-13 20:42:40,dns,query namibian.com.na -> NOERROR
2026-08-13 20:53:25,flow_train,10.14.7.23 -> 20.112.52.29:3389 TCP dur=89.613s
2026-08-13 20:54:19,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=0.401s
2026-08-13 20:55:37,flow_investigation,10.14.7.23 -> 20.112.52.29:443 TCP dur=16.721s
2026-08-13 21:47:01,flow_investigation,10.14.7.23 -> 185.125.190.29:443 TCP dur=28.874s
2026-08-13 22:26:30,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=11.492s
2026-08-13 22:40:36,flow_train,10.14.7.23 -> 140.82.121.4:3389 TCP dur=4.16s
2026-08-13 22:59:48,dns,query ietf.org -> NOERROR
2026-08-13 23:07:55,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=1.669s
2026-08-13 23:11:17,firewall,10.14.7.23:53753 -> 104.16.132.229:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-13 23:11:31,flow_train,10.14.7.23 -> 20.112.52.29:80 TCP dur=63.257s
2026-08-13 23:14:01,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=1.279s
2026-08-13 23:24:34,flow_investigation,10.14.7.23 -> 44.236.72.93:1433 TCP dur=24.99s
2026-08-13 23:29:42,flow_train,10.14.7.23 -> 140.82.121.4:25 TCP dur=9.982s
2026-08-13 23:35:45,flow_train,10.14.7.23 -> 104.16.132.229:22 TCP dur=35.704s
2026-08-13 23:36:29,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=127.766s
2026-08-14 00:16:30,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=4.618s
2026-08-14 00:38:38,flow_investigation,10.14.7.23 -> 142.250.74.14:3389 TCP dur=26.566s
2026-08-14 00:44:05,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=0.346s
2026-08-14 00:49:29,firewall,10.14.7.23:63556 -> 185.125.190.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 01:11:02,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=41.654s
2026-08-14 01:16:10,firewall,10.14.7.23:53956 -> 20.112.52.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 01:31:27,flow_train,10.14.7.23 -> 142.250.74.14:53 UDP dur=11.204s
2026-08-14 01:45:57,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=2.36s
2026-08-14 01:48:19,dns,query ubuntu.com -> NOERROR
2026-08-14 01:48:56,dns,query ubuntu.com -> NOERROR
2026-08-14 01:57:31,flow_train,10.14.7.23 -> 142.250.74.14:80 TCP dur=28.202s
2026-08-14 02:09:08,firewall,10.14.7.23:53449 -> 10.20.1.10:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-14 02:18:42,flow_train,10.14.7.23 -> 104.16.132.229:53 UDP dur=16.658s
2026-08-14 02:21:04,dns,query microsoft.com -> NOERROR
2026-08-14 02:22:03,firewall,10.14.7.23:62432 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 02:35:09,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=12.067s
2026-08-14 02:39:46,firewall,10.14.7.23:50405 -> 185.125.190.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 03:09:02,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=1.587s
2026-08-14 03:13:12,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=2.778s
2026-08-14 03:17:07,flow_train,10.14.7.23 -> 13.107.6.156:3389 TCP dur=0.382s
2026-08-14 03:21:50,firewall,10.14.7.23:56691 -> 44.236.72.93:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 03:29:19,flow_investigation,10.14.7.23 -> 20.112.52.29:53 UDP dur=26.629s
2026-08-14 03:36:48,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=4.623s
2026-08-14 03:37:08,firewall,10.14.7.23:54653 -> 185.125.190.29:123 UDP ALLOW (NTP-OUT)
2026-08-14 03:38:04,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=3.118s
2026-08-14 03:42:20,dns,query office.com -> NOERROR
